,student_id,Gender,Assignment_Score 1 (out of 40),Assignment_Score 2(out of 40),Test_Result 1 (out of 10),Test_result 2 (out of 10),Quiz_score (out of 7),Late_submission_count (0-5),Lms_login_frequency level,attendance_rate,midterm_score,weekly_self_study_hours,Study_Habit_level,class_participation,active_days_month,extracurricular_activities,final_score,Course_Biology,Course_Chemistry,Course_Computer Science,Course_Economics,Course_English,Course_History,Course_Mathematics,Course_Physics,Section_A,Section_B,Section_C,performance_level
201,CNSTU1201,1,0.7727272727272728,0.7083333333333334,0.6666666666666666,0.1111111111111111,0.75,3.0,1,0.6625132476170963,0.6954902386069802,0.4725,2,0.7391304347826088,0.37499999999999994,1,73.70594458874747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
202,CNSTU1202,1,0.40909090909090906,0.9999999999999999,0.4999999999999999,0.7777777777777777,1.0,0.0,2,0.8758073432045586,0.7999435819683888,0.5650000000000001,0,0.34782608695652173,0.625,1,79.22297503032284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
203,CNSTU1203,0,0.7272727272727272,0.5833333333333334,0.4999999999999999,0.8888888888888888,0.0,5.0,2,0.4043176679087792,0.794093743740314,0.5599999999999999,0,0.34782608695652173,0.16666666666666669,1,83.43298029036387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
204,CNSTU1204,0,0.7272727272727272,0.6249999999999999,0.4999999999999999,0.7777777777777777,1.0,0.0,1,0.4832111266365948,0.30779945974191514,0.135,1,0.34782608695652173,0.9166666666666667,1,78.48860070325705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
205,CNSTU1205,1,0.9090909090909091,0.9583333333333334,0.4999999999999999,0.3333333333333333,0.5,1.0,0,0.8178729340167137,0.3957683253503089,0.21000000000000002,1,0.5217391304347826,0.20833333333333331,0,78.40591691203882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
206,CNSTU1206,0,0.7727272727272728,0.7499999999999999,0.6666666666666666,0.4444444444444445,0.5,3.0,2,1.0,0.6863403867750654,0.4650000000000001,2,0.30434782608695654,0.041666666666666685,1,70.98008312193245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
207,CNSTU1207,0,0.36363636363636365,0.7083333333333334,0.4999999999999999,0.2222222222222222,1.0,2.0,0,0.7905178346910242,0.6860905235157752,0.4650000000000001,2,0.21739130434782608,0.49999999999999994,0,71.37099082449052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
208,CNSTU1208,1,0.18181818181818177,0.45833333333333337,0.33333333333333337,0.5555555555555556,0.75,0.0,0,0.6339024287840092,0.6863428705945428,0.4650000000000001,2,0.39130434782608703,0.49999999999999994,0,63.97394728200307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
209,CNSTU1209,0,0.8636363636363636,0.5416666666666666,0.6666666666666666,0.7777777777777777,0.25,1.0,1,0.7070605378482187,1.0,1.0,0,0.13043478260869565,0.75,1,95.4957674318694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
210,CNSTU1210,2,0.6818181818181818,0.6249999999999999,0.6666666666666666,0.8888888888888888,0.75,1.0,2,0.41435750907494295,0.6975114354719668,0.47500000000000003,2,0.6086956521739131,0.7083333333333333,1,65.56136764608715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
211,CNSTU1211,1,0.40909090909090906,0.8749999999999999,0.6666666666666666,0.8888888888888888,1.0,3.0,2,0.8488153563950824,0.8104464613694532,0.5725,0,0.39130434782608703,0.75,1,71.07094802204092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,High
212,CNSTU1212,1,0.5909090909090909,0.5833333333333334,0.4999999999999999,0.2222222222222222,0.0,4.0,1,0.9138854922393573,0.774133686031974,0.5425,0,0.6521739130434783,0.0,1,70.81592734430802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
213,CNSTU1213,0,1.0,0.41666666666666663,0.6666666666666666,0.3333333333333333,1.0,5.0,2,0.6013384502225763,0.7136115835944931,0.49000000000000005,2,0.4782608695652174,0.2916666666666667,1,86.94924376944441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
214,CNSTU1214,1,0.4999999999999999,0.6666666666666666,0.33333333333333337,1.0,0.5,0.0,0,0.5971337977303826,0.5202794844052642,0.32000000000000006,2,0.39130434782608703,0.875,1,75.05050321707972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
215,CNSTU1215,0,0.36363636363636365,0.29166666666666663,0.33333333333333337,0.0,0.5,3.0,1,0.7695001830580921,0.7351271774319869,0.5075000000000001,0,0.4347826086956522,0.625,0,90.47742072673734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
216,CNSTU1216,0,0.6818181818181818,0.5416666666666666,0.4999999999999999,0.3333333333333333,1.0,0.0,1,0.6049385329091961,0.4287682904258191,0.24,1,0.5652173913043478,0.041666666666666685,0,71.26509375756132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
217,CNSTU1217,1,0.5454545454545455,0.7083333333333334,0.4999999999999999,0.5555555555555556,0.75,1.0,2,0.6917370025913905,0.5359696119853316,0.3325,2,0.26086956521739135,0.2916666666666667,0,80.78994162223802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
218,CNSTU1218,1,0.6818181818181818,0.5416666666666666,0.4999999999999999,0.1111111111111111,0.25,3.0,2,1.0,0.48626062376751256,0.29,1,0.26086956521739135,0.20833333333333331,0,69.64652946740243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
219,CNSTU1219,1,0.2727272727272726,0.7083333333333334,0.4999999999999999,0.7777777777777777,0.75,0.0,1,0.6493684416133978,0.5997081612105978,0.39,2,0.4782608695652174,0.625,1,99.45149127773388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
220,CNSTU1220,0,0.4545454545454545,0.3749999999999999,0.4999999999999999,0.8888888888888888,1.0,5.0,0,0.623296504770809,1.0,0.78,0,0.4782608695652174,0.9166666666666667,1,66.12401580970487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,High
221,CNSTU1221,1,1.0,0.7916666666666666,0.8333333333333334,0.7777777777777777,0.0,0.0,2,0.555560041432801,0.20988029481498394,0.0475,1,0.34782608695652173,0.4166666666666667,0,81.09820710227028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
222,CNSTU1222,0,0.5454545454545455,0.41666666666666663,0.33333333333333337,0.3333333333333333,1.0,1.0,0,0.8815302521599637,0.7205853714082361,0.49500000000000005,2,0.4782608695652174,0.6666666666666667,0,84.33776880932099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
223,CNSTU1223,0,0.22727272727272718,0.5833333333333334,0.4999999999999999,0.4444444444444445,0.5,3.0,0,0.6647803962176688,0.26079015909540304,0.09250000000000001,1,0.4782608695652174,0.9166666666666667,0,82.13799097451498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
224,CNSTU1224,1,0.4999999999999999,0.7083333333333334,0.33333333333333337,0.2222222222222222,0.5,2.0,1,0.5551311323163883,0.4889469601754465,0.2925,1,0.5652173913043478,0.75,1,76.14712341122292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
225,CNSTU1225,0,0.6818181818181818,0.4999999999999999,0.4999999999999999,0.5555555555555556,1.0,0.0,2,1.0,0.8011234527268066,0.5650000000000001,0,0.26086956521739135,0.4166666666666667,1,76.70179300266574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Medium
226,CNSTU1226,2,0.7272727272727272,0.9999999999999999,0.4999999999999999,0.7777777777777777,0.75,1.0,2,1.0,0.596189337152426,0.385,2,0.21739130434782608,0.2916666666666667,1,78.4381147197911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
227,CNSTU1227,1,0.7727272727272728,0.7083333333333334,0.8333333333333334,0.8888888888888888,0.25,1.0,1,0.5665960188880277,0.36778437774747197,0.1875,1,0.26086956521739135,0.875,0,76.52997998371511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
228,CNSTU1228,1,0.8181818181818182,0.9999999999999999,0.9999999999999999,0.8888888888888888,0.75,3.0,2,0.2700477624564921,0.4402725914813398,0.25,1,0.6086956521739131,0.125,0,87.6387911679491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
229,CNSTU1229,0,0.6818181818181818,0.7916666666666666,0.6666666666666666,0.2222222222222222,1.0,4.0,0,0.943205148196502,0.7192528831202684,0.49500000000000005,2,0.4782608695652174,0.4166666666666667,1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
230,CNSTU1230,0,0.5454545454545455,0.8333333333333334,0.4999999999999999,0.3333333333333333,0.0,5.0,1,0.5468733299839812,0.4372600069899061,0.24750000000000003,1,0.5217391304347826,0.2916666666666667,1,72.42508214992166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
231,CNSTU1231,1,0.40909090909090906,0.45833333333333337,0.16666666666666663,1.0,1.0,0.0,1,0.892405880561566,0.6266250512497281,0.41250000000000003,2,0.6521739130434783,0.3333333333333333,0,64.30197020420923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
232,CNSTU1232,0,0.8636363636363636,0.45833333333333337,0.6666666666666666,0.0,0.5,3.0,2,0.24579115828919296,0.592447701314096,0.38250000000000006,2,0.5217391304347826,0.041666666666666685,0,77.11717951648745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
233,CNSTU1233,0,0.9090909090909091,0.6249999999999999,0.6666666666666666,0.3333333333333333,0.5,0.0,2,0.9162895786083132,0.4530132638121699,0.26,1,0.8260869565217391,0.625,1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
234,CNSTU1234,1,0.8181818181818182,0.4999999999999999,0.6666666666666666,0.5555555555555556,1.0,1.0,1,0.4235472720401203,1.0,0.75,0,0.4782608695652174,0.20833333333333331,0,69.9632543203027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
235,CNSTU1235,0,0.2727272727272726,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.75,3.0,0,0.8783851967195884,0.7101171377969356,0.485,2,0.5652173913043478,0.8333333333333333,1,94.39116805444068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
236,CNSTU1236,2,0.8636363636363636,0.9999999999999999,0.8333333333333334,0.7777777777777777,0.25,0.0,2,0.7105695247924655,0.17830481600181192,0.020000000000000004,1,0.30434782608695654,0.8333333333333333,1,94.7770081407644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
237,CNSTU1237,1,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.75,5.0,0,0.4837959609994522,0.6206241962872189,0.40750000000000003,2,0.6956521739130435,0.75,0,72.46411758292005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
238,CNSTU1238,1,0.4999999999999999,0.7499999999999999,0.6666666666666666,0.7777777777777777,1.0,0.0,0,0.6118909485554065,0.4509760403796558,0.26,1,0.21739130434782608,0.2916666666666667,0,83.68983079185276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium
239,CNSTU1239,0,0.5454545454545455,0.8749999999999999,0.6666666666666666,0.3333333333333333,0.0,1.0,1,0.8679751872178634,0.7538200002925782,0.525,0,0.4347826086956522,0.5416666666666667,0,94.28396623128538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
240,CNSTU1240,1,0.7272727272727272,0.8749999999999999,0.8333333333333334,0.4444444444444445,1.0,3.0,2,0.7320289754123426,0.4248291856467933,0.23750000000000002,1,0.21739130434782608,0.9583333333333333,1,74.20872259012513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
241,CNSTU1241,0,0.5909090909090909,0.8333333333333334,0.8333333333333334,0.2222222222222222,0.5,2.0,2,0.8441070091298162,0.5603860450399535,0.355,2,0.30434782608695654,0.625,0,75.96419639897638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
242,CNSTU1242,0,0.6818181818181818,0.8749999999999999,0.6666666666666666,0.5555555555555556,0.5,0.0,1,1.0,0.6843307891294247,0.4625,2,0.5217391304347826,0.4583333333333333,0,72.18319086051356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
243,CNSTU1243,1,0.9090909090909091,0.9583333333333334,0.6666666666666666,0.7777777777777777,1.0,1.0,2,0.3408517158396509,0.7564843721673576,0.5275000000000001,0,0.5652173913043478,0.16666666666666669,1,67.85243269307134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
244,CNSTU1244,1,0.7272727272727272,0.9999999999999999,0.6666666666666666,0.8888888888888888,0.75,1.0,0,1.0,0.3432740519221781,0.165,1,0.39130434782608703,0.9583333333333333,1,71.50722454933992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
245,CNSTU1245,1,0.40909090909090906,0.5416666666666666,0.4999999999999999,0.8888888888888888,0.25,3.0,1,0.7316686261415422,0.5164330861651437,0.3175,2,0.30434782608695654,0.9583333333333333,0,65.76059733237743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
246,CNSTU1246,0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.2222222222222222,0.75,4.0,1,0.4967143856485827,0.4883442711011422,0.2925,1,0.4782608695652174,0.75,1,78.34083468259226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
247,CNSTU1247,1,0.7727272727272728,0.5833333333333334,0.8333333333333334,0.3333333333333333,1.0,5.0,2,0.3956420472486233,0.45266748681859104,0.26,1,0.6956521739130435,0.7083333333333333,1,70.30026768941359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
248,CNSTU1248,0,0.5909090909090909,0.7916666666666666,0.4999999999999999,1.0,0.0,0.0,2,0.6629309536418551,0.9364241813895527,0.685,0,0.6956521739130435,0.3333333333333333,1,80.33785911790747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
249,CNSTU1249,0,0.8181818181818182,0.9999999999999999,0.6666666666666666,0.0,1.0,3.0,1,0.9230942842900949,0.6643296755255245,0.44500000000000006,2,0.5217391304347826,0.041666666666666685,0,62.44104353796373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
250,CNSTU1250,1,0.4545454545454545,0.7499999999999999,0.6666666666666666,0.3333333333333333,0.5,0.0,0,0.6773521025114175,0.3311565424663243,0.15500000000000003,1,0.26086956521739135,1.0,0,81.30880232214457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium
251,CNSTU1251,0,0.7272727272727272,0.7499999999999999,0.6666666666666666,0.5555555555555556,0.5,1.0,2,1.0,0.7669057227442885,0.535,0,0.17391304347826084,0.7916666666666667,1,86.33528961608924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium
252,CNSTU1252,2,0.9545454545454545,0.8749999999999999,0.8333333333333334,0.1111111111111111,1.0,3.0,0,0.36733387996824884,1.0,0.7475,0,0.17391304347826084,0.4583333333333333,1,58.062643574285445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
253,CNSTU1253,1,1.0,0.7083333333333334,0.8333333333333334,0.7777777777777777,0.75,0.0,0,0.7043950451984569,0.7898263854435627,0.555,0,0.6086956521739131,0.041666666666666685,1,81.74056569847572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium
254,CNSTU1254,1,0.6818181818181818,0.9999999999999999,0.6666666666666666,0.8888888888888888,0.25,5.0,1,0.41389241836412394,0.2794593401425306,0.11000000000000001,1,0.21739130434782608,0.37499999999999994,0,90.27668992473292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
255,CNSTU1255,0,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.7777777777777777,0.75,0.0,2,0.7923959260388558,0.486486518760083,0.29,1,0.26086956521739135,0.0,1,65.90358981308795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
256,CNSTU1256,0,0.4999999999999999,0.9999999999999999,0.6666666666666666,0.3333333333333333,1.0,1.0,2,0.9149522014107276,0.8367155631706581,0.5975,0,0.26086956521739135,0.125,1,94.72572386837705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
257,CNSTU1257,1,0.6363636363636364,0.5416666666666666,0.6666666666666666,0.4444444444444445,0.0,3.0,1,0.6086761829678302,0.4417994402095772,0.25,1,0.6086956521739131,1.0,0,82.19019009366045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
258,CNSTU1258,0,0.8181818181818182,0.8749999999999999,0.4999999999999999,0.2222222222222222,1.0,2.0,2,0.09727066794446193,0.672097218962579,0.45250000000000007,2,0.5217391304347826,0.4583333333333333,1,70.94988144241591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
259,CNSTU1259,0,0.7272727272727272,0.4999999999999999,0.4999999999999999,0.5555555555555556,0.5,0.0,0,0.7538238995828697,0.7382601440192008,0.51,0,0.5217391304347826,0.3333333333333333,0,77.44230922342294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
260,CNSTU1260,1,0.5909090909090909,0.5416666666666666,0.6666666666666666,0.7777777777777777,0.5,1.0,1,0.8095188821144981,0.39794723901771667,0.21250000000000002,1,0.4782608695652174,0.125,0,83.58326912521723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
261,CNSTU1261,0,0.7272727272727272,0.5833333333333334,0.6666666666666666,0.8888888888888888,1.0,1.0,1,0.8019199350714308,0.5714282621209733,0.365,2,0.6956521739130435,0.3333333333333333,0,78.76005391412411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
262,CNSTU1262,2,0.8181818181818182,0.5833333333333334,0.8333333333333334,0.8888888888888888,0.75,3.0,2,0.9966699220756494,0.0,0.0,1,0.21739130434782608,0.20833333333333331,1,83.38755992446369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
263,CNSTU1263,1,0.7272727272727272,0.45833333333333337,0.4999999999999999,0.2222222222222222,0.25,4.0,2,0.4563655998766398,0.37845580506647536,0.195,1,0.30434782608695654,0.0,1,68.79326406920634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
264,CNSTU1264,1,0.5454545454545455,0.41666666666666663,0.4999999999999999,0.3333333333333333,0.75,5.0,1,0.866545901790504,0.5328197030547012,0.33,2,0.6956521739130435,0.37499999999999994,0,79.69360824036077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
265,CNSTU1265,0,0.7272727272727272,0.9166666666666666,0.4999999999999999,1.0,1.0,0.0,0,0.986534178748351,0.3337766969403634,0.1575,1,0.4782608695652174,0.5416666666666667,1,63.8628550309502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
266,CNSTU1266,1,0.6363636363636364,0.3749999999999999,0.4999999999999999,0.0,0.0,3.0,2,0.2906478601126592,0.9098155941196605,0.66,0,0.39130434782608703,0.875,0,76.88773938651299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
267,CNSTU1267,0,0.7272727272727272,0.9166666666666666,0.8333333333333334,0.3333333333333333,1.0,0.0,0,0.7820949700745938,0.29730505774120675,0.125,1,0.782608695652174,1.0,1,68.9609235853521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
268,CNSTU1268,0,0.6363636363636364,0.41666666666666663,0.6666666666666666,0.5555555555555556,0.5,1.0,0,0.5891381106349312,0.4953244359939367,0.29750000000000004,1,0.6521739130434783,0.7083333333333333,0,70.64470057410233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
269,CNSTU1269,1,0.6363636363636364,0.41666666666666663,0.4999999999999999,0.1111111111111111,0.5,3.0,1,0.6881323616127153,0.6094814487905517,0.3975,2,0.30434782608695654,0.20833333333333331,0,90.36093175210438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
270,CNSTU1270,1,0.8181818181818182,0.6249999999999999,0.4999999999999999,0.7777777777777777,1.0,0.0,2,0.788658871662542,0.8715879911465564,0.6275000000000001,0,0.5217391304347826,0.7083333333333333,1,88.9131012059427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,High
271,CNSTU1271,1,0.6363636363636364,0.7083333333333334,0.6666666666666666,0.8888888888888888,0.75,5.0,2,0.5931084159708719,0.29616090309744547,0.12250000000000001,1,0.30434782608695654,0.7916666666666667,1,84.09138120907177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
272,CNSTU1272,0,0.8636363636363636,0.6249999999999999,0.6666666666666666,0.7777777777777777,0.25,0.0,1,0.5489629707374868,0.8159660837643253,0.5775,0,0.4782608695652174,0.625,1,67.07687235327421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
273,CNSTU1273,1,0.9090909090909091,0.7916666666666666,0.8333333333333334,0.3333333333333333,0.75,1.0,2,0.7152256421487517,0.5853799455372507,0.3775,2,0.6086956521739131,0.5833333333333333,1,74.83591550305198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
274,CNSTU1274,0,0.4999999999999999,0.41666666666666663,0.4999999999999999,0.4444444444444445,1.0,3.0,0,0.4525730684063456,0.3870316031237432,0.2025,1,0.5217391304347826,0.625,0,90.13097699979184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
275,CNSTU1275,0,1.0,0.7499999999999999,0.4999999999999999,0.2222222222222222,0.0,2.0,1,0.45290584880976503,0.6757540281859874,0.455,2,0.4782608695652174,0.2916666666666667,0,79.41716913639905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
276,CNSTU1276,1,0.7727272727272728,0.5833333333333334,0.6666666666666666,0.5555555555555556,1.0,0.0,1,0.8663484969200672,0.6231452724480272,0.41,2,0.30434782608695654,0.49999999999999994,1,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
277,CNSTU1277,0,0.5454545454545455,0.45833333333333337,0.4999999999999999,0.7777777777777777,0.5,1.0,2,0.4381573473474556,0.46328995790157446,0.27,1,0.30434782608695654,0.9166666666666667,1,81.93317839394372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
278,CNSTU1278,2,0.40909090909090906,0.6249999999999999,0.4999999999999999,0.8888888888888888,0.5,1.0,2,0.8632894162638651,0.597293750331337,0.3875,2,0.4347826086956522,0.4166666666666667,0,79.92049116490031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
279,CNSTU1279,1,0.7272727272727272,0.8749999999999999,0.6666666666666666,0.8888888888888888,1.0,3.0,1,0.8155740800333504,0.5062706139609813,0.30750000000000005,2,0.8695652173913043,1.0,1,74.908835357975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,High
280,CNSTU1280,1,0.4999999999999999,0.7916666666666666,0.6666666666666666,0.2222222222222222,0.75,4.0,0,0.30301012851467357,0.606036802383583,0.395,2,0.30434782608695654,0.25,1,79.33540904782282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
281,CNSTU1281,0,0.8636363636363636,0.4999999999999999,0.8333333333333334,0.3333333333333333,0.25,5.0,2,0.5485281264025175,0.7157594682375427,0.49000000000000005,2,0.30434782608695654,0.6666666666666667,1,76.47530163619456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
282,CNSTU1282,0,0.5454545454545455,0.5833333333333334,0.4999999999999999,1.0,0.75,0.0,0,0.9869093716300985,0.9005366965624036,0.6525000000000001,0,0.34782608695652173,0.7083333333333333,1,85.0810867668859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
283,CNSTU1283,1,0.4999999999999999,0.7083333333333334,0.6666666666666666,0.0,1.0,3.0,0,0.47741909386583403,0.33577023356796365,0.1575,1,0.4782608695652174,0.875,0,87.56702316794585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium
284,CNSTU1284,0,0.8636363636363636,0.7083333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.5984542964769264,1.0,0.7475,0,0.6086956521739131,0.9166666666666667,0,70.14010539492051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Medium
285,CNSTU1285,0,0.7272727272727272,0.8749999999999999,0.8333333333333334,0.5555555555555556,1.0,1.0,2,0.8154498504767411,0.19291577342883293,0.0325,1,0.13043478260869565,0.75,1,64.68767046442221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
286,CNSTU1286,1,1.0,0.9166666666666666,0.8333333333333334,0.1111111111111111,0.5,3.0,2,0.8907112865151925,0.5529763143262166,0.34750000000000003,2,0.21739130434782608,1.0,0,59.63794626896704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
287,CNSTU1287,0,0.6363636363636364,0.33333333333333337,0.33333333333333337,0.7777777777777777,0.5,0.0,1,0.6483113687831104,0.7009967746302487,0.47750000000000004,2,0.7391304347826088,0.49999999999999994,1,83.07991326912544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Medium
